 AVE:      1.631955616 
 STD:      0.331340443 
     0.005000000       0.000000000 
     0.015000000       0.000000000 
     0.025000000       0.000000000 
     0.035000000       0.000000000 
     0.045000000       0.000000000 
     0.055000000       0.000000000 
     0.065000000       0.000000000 
     0.075000000       0.000000000 
     0.085000000       0.000000000 
     0.095000000       0.000000000 
     0.105000000       0.000000000 
     0.115000000       0.000000000 
     0.125000000       0.000000000 
     0.135000000       0.000000000 
     0.145000000       0.000000000 
     0.155000000       0.000000000 
     0.165000000       0.000000000 
     0.175000000       0.000000000 
     0.185000000       0.000000000 
     0.195000000       0.000000000 
     0.205000000       0.000000000 
     0.215000000       0.000000000 
     0.225000000       0.000000000 
     0.235000000       0.000000000 
     0.245000000       0.000000000 
     0.255000000       0.000000000 
     0.265000000       0.000000000 
     0.275000000       0.000000000 
     0.285000000       0.000000000 
     0.295000000       0.000000000 
     0.305000000       0.000000000 
     0.315000000       0.000000000 
     0.325000000       0.000000000 
     0.335000000       0.000000000 
     0.345000000       0.000000000 
     0.355000000       0.000000000 
     0.365000000       0.000000000 
     0.375000000       0.000000000 
     0.385000000       0.000000000 
     0.395000000       0.000000000 
     0.405000000       0.000000000 
     0.415000000       0.000000000 
     0.425000000       0.000000000 
     0.435000000       0.000000000 
     0.445000000       0.000000000 
     0.455000000       0.000000000 
     0.465000000       0.000000000 
     0.475000000       0.000000000 
     0.485000000       0.000000000 
     0.495000000       0.000000000 
     0.505000000       0.000000000 
     0.515000000       0.000000000 
     0.525000000       0.000000000 
     0.535000000       0.000000000 
     0.545000000       0.000000000 
     0.555000000       0.000000000 
     0.565000000       0.000000000 
     0.575000000       0.000000000 
     0.585000000       0.000000000 
     0.595000000       0.000000000 
     0.605000000       0.000000000 
     0.615000000       0.000000000 
     0.625000000       0.000000000 
     0.635000000       0.000000000 
     0.645000000       0.000000000 
     0.655000000       0.000000000 
     0.665000000       0.000000000 
     0.675000000       0.000000000 
     0.685000000       0.000000000 
     0.695000000       0.000000000 
     0.705000000       0.000000000 
     0.715000000       0.000000000 
     0.725000000       0.000000000 
     0.735000000       0.000000000 
     0.745000000       0.000000000 
     0.755000000       0.000000000 
     0.765000000       0.000000000 
     0.775000000       0.000000000 
     0.785000000       0.000000000 
     0.795000000       0.000000000 
     0.805000000       0.000000000 
     0.815000000       0.000000000 
     0.825000000       0.000000000 
     0.835000000       0.000000000 
     0.845000000       0.000000000 
     0.855000000       0.000000000 
     0.865000000       0.000000000 
     0.875000000       0.000000000 
     0.885000000       0.000000000 
     0.895000000       0.000000000 
     0.905000000       0.000000000 
     0.915000000       0.000000000 
     0.925000000       0.000000000 
     0.935000000       0.000000000 
     0.945000000       0.000000000 
     0.955000000       0.000000000 
     0.965000000       0.000000000 
     0.975000000       0.000000000 
     0.985000000       0.000000000 
     0.995000000       0.000000000 
     1.005000000       0.000000000 
     1.015000000       0.000000000 
     1.025000000       0.000000000 
     1.035000000       0.000000000 
     1.045000000       0.000000000 
     1.055000000       0.178890877 
     1.065000000       0.000000000 
     1.075000000       0.000000000 
     1.085000000       0.000000000 
     1.095000000       0.000000000 
     1.105000000       0.357781753 
     1.115000000       0.357781753 
     1.125000000       0.536672630 
     1.135000000       0.178890877 
     1.145000000       0.536672630 
     1.155000000       0.178890877 
     1.165000000       0.715563506 
     1.175000000       0.357781753 
     1.185000000       0.178890877 
     1.195000000       1.073345259 
     1.205000000       0.178890877 
     1.215000000       1.252236136 
     1.225000000       0.536672630 
     1.235000000       0.715563506 
     1.245000000       0.536672630 
     1.255000000       0.536672630 
     1.265000000       0.715563506 
     1.275000000       1.431127013 
     1.285000000       1.073345259 
     1.295000000       0.536672630 
     1.305000000       0.536672630 
     1.315000000       1.252236136 
     1.325000000       1.431127013 
     1.335000000       0.715563506 
     1.345000000       0.536672630 
     1.355000000       0.536672630 
     1.365000000       0.894454383 
     1.375000000       0.715563506 
     1.385000000       0.715563506 
     1.395000000       1.252236136 
     1.405000000       1.788908766 
     1.415000000       1.610017889 
     1.425000000       1.431127013 
     1.435000000       2.504472272 
     1.445000000       2.504472272 
     1.455000000       3.041144902 
     1.465000000       1.788908766 
     1.475000000       1.610017889 
     1.485000000       1.788908766 
     1.495000000       2.504472272 
     1.505000000       1.431127013 
     1.515000000       1.610017889 
     1.525000000       1.788908766 
     1.535000000       1.967799642 
     1.545000000       1.252236136 
     1.555000000       2.325581395 
     1.565000000       0.357781753 
     1.575000000       1.431127013 
     1.585000000       1.252236136 
     1.595000000       0.894454383 
     1.605000000       1.252236136 
     1.615000000       2.146690519 
     1.625000000       1.610017889 
     1.635000000       1.610017889 
     1.645000000       0.715563506 
     1.655000000       1.788908766 
     1.665000000       1.610017889 
     1.675000000       1.610017889 
     1.685000000       1.252236136 
     1.695000000       1.252236136 
     1.705000000       1.252236136 
     1.715000000       0.357781753 
     1.725000000       0.536672630 
     1.735000000       0.715563506 
     1.745000000       0.536672630 
     1.755000000       1.073345259 
     1.765000000       0.357781753 
     1.775000000       0.536672630 
     1.785000000       0.357781753 
     1.795000000       0.357781753 
     1.805000000       0.357781753 
     1.815000000       1.610017889 
     1.825000000       0.715563506 
     1.835000000       0.357781753 
     1.845000000       0.536672630 
     1.855000000       0.894454383 
